Serial No.,Student ID,Credits,CGPA,Course Difficulty,PASS/FAIL
4461,4461,3,7,3.0,1
4462,4462,2,2,3.5,0
4463,4463,3,8,1.5,1
4464,4464,1,8,4.0,1
4465,4465,1,4,-2.0,1
4466,4466,3,9,1.5,1
4467,4467,1,4,2.5,1
4468,4468,2,1,0.5,1
4469,4469,3,10,4.5,1
4470,4470,3,7,4.5,1
4471,4471,5,7,5.0,0
4472,4472,1,3,2.5,1
4473,4473,1,9,4.0,1
4474,4474,3,9,1.5,1
4475,4475,2,10,2.0,1
4476,4476,5,6,8.0,0
4477,4477,4,1,7.0,0
4478,4478,2,5,0.5,1
4479,4479,5,8,5.0,1
4480,4480,1,4,-0.5,1
4481,4481,4,8,4.0,1
4482,4482,2,3,2.0,1
4483,4483,3,5,3.0,1
4484,4484,2,5,3.5,1
4485,4485,1,5,2.5,1
4486,4486,5,8,6.5,0
4487,4487,2,10,2.0,1
4488,4488,2,2,-1.0,1
4489,4489,2,3,2.0,1
4490,4490,2,10,3.5,1
4491,4491,3,5,3.0,0
4492,4492,2,10,0.5,1
4493,4493,3,7,3.0,1
4494,4494,2,5,2.0,1
4495,4495,1,9,-0.5,1
4496,4496,4,7,4.0,1
4497,4497,1,10,1.0,1
4498,4498,5,2,5.0,0
4499,4499,1,3,1.0,1
4500,4500,1,1,2.5,0
4501,4501,4,9,4.0,1
4502,4502,3,1,1.5,0
4503,4503,1,10,-0.5,1
4504,4504,1,2,1.0,1
4505,4505,2,8,5.0,0
4506,4506,3,6,3.0,1
4507,4507,5,9,3.5,1
4508,4508,1,4,1.0,1
4509,4509,5,6,5.0,0
4510,4510,5,10,6.5,0
4511,4511,5,4,5.0,0
4512,4512,1,8,1.0,1
4513,4513,1,4,1.0,1
4514,4514,2,2,0.5,1
4515,4515,2,4,0.5,1
4516,4516,3,9,3.0,1
4517,4517,3,1,0.0,1
4518,4518,2,0,-1.0,1
4519,4519,5,5,5.0,0
4520,4520,4,2,1.0,1
4521,4521,2,0,-1.0,1
4522,4522,3,10,4.5,1
4523,4523,5,4,8.0,0
4524,4524,4,5,5.5,0
4525,4525,5,3,5.0,0
4526,4526,1,7,1.0,1
4527,4527,4,8,2.5,1
4528,4528,4,0,4.0,0
4529,4529,4,8,4.0,1
4530,4530,5,1,6.5,0
4531,4531,5,0,3.5,0
4532,4532,5,3,5.0,0
4533,4533,3,6,6.0,0
4534,4534,1,10,-0.5,1
4535,4535,5,5,2.0,1
4536,4536,5,8,2.0,1
4537,4537,2,5,5.0,0
4538,4538,4,10,2.5,1
4539,4539,5,7,5.0,0
4540,4540,1,10,1.0,1
4541,4541,3,0,3.0,0
4542,4542,5,4,6.5,0
4543,4543,1,9,1.0,1
4544,4544,1,9,2.5,1
4545,4545,3,2,6.0,0
4546,4546,3,7,3.0,1
4547,4547,2,9,0.5,1
4548,4548,2,7,2.0,1
4549,4549,2,10,2.0,1
4550,4550,1,1,1.0,1
4551,4551,3,5,3.0,1
4552,4552,4,8,4.0,1
4553,4553,3,7,0.0,1
4554,4554,5,5,3.5,0
4555,4555,3,0,4.5,0
4556,4556,5,3,2.0,0
4557,4557,2,0,5.0,0
4558,4558,5,3,5.0,0
4559,4559,3,4,3.0,0
4560,4560,1,9,2.5,1
4561,4561,1,10,2.5,1
4562,4562,4,10,4.0,1
4563,4563,1,9,-0.5,1
4564,4564,1,10,1.0,1
4565,4565,1,10,4.0,1
4566,4566,1,5,1.0,1
4567,4567,5,10,2.0,1
4568,4568,3,0,6.0,0
4569,4569,4,5,5.5,0
4570,4570,2,4,2.0,1
4571,4571,1,0,1.0,0
4572,4572,4,2,5.5,0
4573,4573,2,4,3.5,0
4574,4574,3,1,1.5,0
4575,4575,5,2,6.5,0
4576,4576,3,6,1.5,1
4577,4577,4,9,7.0,0
4578,4578,2,9,2.0,1
4579,4579,3,2,4.5,0
4580,4580,1,0,4.0,0
4581,4581,5,3,5.0,0
4582,4582,5,3,6.5,0
4583,4583,3,3,4.5,0
4584,4584,4,8,5.5,0
4585,4585,5,10,2.0,1
4586,4586,5,2,5.0,0
4587,4587,1,10,1.0,1
4588,4588,1,8,2.5,1
4589,4589,1,7,2.5,1
4590,4590,2,7,0.5,1
4591,4591,2,5,-1.0,1
4592,4592,3,5,1.5,1
4593,4593,2,5,3.5,1
4594,4594,3,0,0.0,1
4595,4595,5,5,5.0,0
4596,4596,4,10,2.5,1
4597,4597,1,4,1.0,1
4598,4598,5,1,3.5,0
4599,4599,4,9,5.5,1
4600,4600,3,1,1.5,0
4601,4601,3,0,6.0,0
4602,4602,2,6,3.5,1
4603,4603,2,4,3.5,0
4604,4604,3,9,4.5,1
4605,4605,5,3,3.5,0
4606,4606,4,4,4.0,0
4607,4607,3,5,3.0,0
4608,4608,5,2,6.5,0
4609,4609,3,9,3.0,1
4610,4610,2,8,0.5,1
4611,4611,4,8,4.0,1
4612,4612,4,5,7.0,0
4613,4613,5,8,8.0,0
4614,4614,2,0,2.0,0
4615,4615,3,2,6.0,0
4616,4616,2,7,3.5,1
4617,4617,5,3,6.5,0
4618,4618,2,0,-1.0,1
4619,4619,4,3,2.5,1
4620,4620,4,1,2.5,0
4621,4621,1,7,2.5,1
4622,4622,1,4,1.0,1
4623,4623,3,2,1.5,0
4624,4624,3,8,1.5,1
4625,4625,4,1,5.5,0
4626,4626,5,3,6.5,0
4627,4627,5,0,5.0,0
4628,4628,1,9,2.5,1
4629,4629,2,6,3.5,1
4630,4630,4,4,4.0,0
4631,4631,4,6,2.5,1
4632,4632,4,10,4.0,1
4633,4633,1,10,1.0,1
4634,4634,3,10,6.0,1
4635,4635,5,1,6.5,0
4636,4636,2,0,2.0,0
4637,4637,4,4,2.5,1
4638,4638,2,5,-1.0,1
4639,4639,1,0,2.5,0
4640,4640,5,9,8.0,0
4641,4641,2,8,2.0,1
4642,4642,1,8,1.0,1
4643,4643,2,7,3.5,1
4644,4644,3,2,6.0,0
4645,4645,4,8,4.0,1
4646,4646,3,1,3.0,0
4647,4647,2,8,-1.0,1
4648,4648,1,3,4.0,0
4649,4649,2,6,-1.0,1
4650,4650,1,6,2.5,1
4651,4651,1,10,-0.5,1
4652,4652,3,4,4.5,0
4653,4653,1,7,4.0,1
4654,4654,5,8,5.0,0
4655,4655,5,2,8.0,0
4656,4656,4,0,5.5,0
4657,4657,1,5,-0.5,1
4658,4658,3,0,6.0,0
4659,4659,3,3,0.0,1
4660,4660,4,1,7.0,0
4661,4661,4,4,4.0,0
4662,4662,1,7,1.0,1
4663,4663,3,4,1.5,1
4664,4664,4,9,7.0,0
4665,4665,4,5,7.0,0
4666,4666,2,1,2.0,0
4667,4667,2,9,-1.0,1
4668,4668,2,3,2.0,1
4669,4669,2,5,2.0,1
4670,4670,4,1,5.5,0
4671,4671,2,2,5.0,0
4672,4672,2,9,2.0,1
4673,4673,5,1,3.5,0
4674,4674,2,10,3.5,1
4675,4675,1,9,1.0,1
4676,4676,5,3,2.0,1
4677,4677,2,9,-1.0,1
4678,4678,3,10,4.5,1
4679,4679,2,0,-1.0,1
4680,4680,1,9,-0.5,1
4681,4681,2,0,3.5,0
4682,4682,1,6,1.0,1
4683,4683,4,4,1.0,1
4684,4684,5,4,2.0,1
4685,4685,3,4,4.5,0
4686,4686,4,6,4.0,1
4687,4687,5,6,8.0,0
4688,4688,2,3,2.0,0
4689,4689,5,1,5.0,0
4690,4690,5,2,5.0,0
4691,4691,1,8,2.5,1
4692,4692,4,8,4.0,1
4693,4693,5,6,5.0,0
4694,4694,1,10,2.5,1
4695,4695,3,7,0.0,1
4696,4696,4,7,4.0,0
4697,4697,2,7,3.5,1
4698,4698,1,6,4.0,1
4699,4699,5,8,6.5,0
4700,4700,3,0,6.0,0
4701,4701,2,5,2.0,1
4702,4702,1,2,-0.5,1
4703,4703,1,9,-2.0,1
4704,4704,5,3,5.0,0
4705,4705,4,9,7.0,0
4706,4706,4,6,4.0,0
4707,4707,4,4,4.0,0
4708,4708,1,0,-0.5,1
4709,4709,5,1,2.0,0
4710,4710,3,5,4.5,0
4711,4711,2,6,3.5,0
4712,4712,2,9,2.0,1
4713,4713,4,7,4.0,0
4714,4714,3,2,3.0,0
4715,4715,4,7,7.0,0
4716,4716,2,4,5.0,0
4717,4717,5,8,5.0,0
4718,4718,3,9,1.5,1
4719,4719,4,5,2.5,1
4720,4720,5,6,6.5,0
4721,4721,3,3,4.5,0
4722,4722,5,7,6.5,0
4723,4723,3,5,3.0,1
4724,4724,5,4,5.0,0
4725,4725,5,8,5.0,1
4726,4726,5,5,5.0,0
4727,4727,3,7,1.5,1
4728,4728,4,9,4.0,1
4729,4729,5,5,3.5,0
4730,4730,2,0,-1.0,1
4731,4731,4,0,4.0,0
4732,4732,3,1,6.0,0
4733,4733,1,9,2.5,1
4734,4734,4,2,5.5,0
4735,4735,3,9,3.0,1
4736,4736,3,0,0.0,1
4737,4737,4,6,4.0,1
4738,4738,4,4,1.0,1
4739,4739,3,7,6.0,0
4740,4740,4,6,5.5,0
4741,4741,2,0,0.5,0
4742,4742,4,2,5.5,0
4743,4743,4,4,4.0,0
4744,4744,4,1,1.0,1
4745,4745,4,5,4.0,1
4746,4746,5,0,3.5,0
4747,4747,4,1,4.0,0
4748,4748,2,10,5.0,1
4749,4749,5,3,5.0,0
4750,4750,1,3,1.0,1
4751,4751,2,6,-1.0,1
4752,4752,2,10,-1.0,1
4753,4753,3,10,1.5,1
4754,4754,2,0,2.0,0
4755,4755,5,2,3.5,0
4756,4756,2,8,0.5,1
4757,4757,5,0,3.5,0
4758,4758,5,1,3.5,0
4759,4759,5,3,5.0,0
4760,4760,3,8,3.0,1
4761,4761,4,5,4.0,0
4762,4762,1,1,2.5,0
4763,4763,5,6,3.5,0
4764,4764,4,7,1.0,1
4765,4765,1,4,1.0,1
4766,4766,2,6,3.5,0
4767,4767,5,2,5.0,0
4768,4768,3,6,3.0,1
4769,4769,2,1,3.5,0
4770,4770,1,7,4.0,0
4771,4771,5,9,8.0,0
4772,4772,4,10,2.5,1
4773,4773,4,4,5.5,0
4774,4774,1,7,-0.5,1
4775,4775,4,5,7.0,0
4776,4776,1,7,4.0,0
4777,4777,3,9,1.5,1
4778,4778,3,10,0.0,1
4779,4779,2,10,5.0,1
4780,4780,2,1,2.0,1
4781,4781,5,5,3.5,1
4782,4782,1,0,-2.0,1
4783,4783,3,3,3.0,0
4784,4784,1,2,-2.0,1
4785,4785,4,0,2.5,0
4786,4786,3,5,4.5,0
4787,4787,4,6,1.0,1
4788,4788,1,0,1.0,0
4789,4789,4,10,4.0,1
4790,4790,5,9,3.5,1
4791,4791,4,4,5.5,0
4792,4792,4,6,4.0,0
4793,4793,1,4,1.0,1
4794,4794,1,8,-2.0,1
4795,4795,5,8,3.5,1
4796,4796,4,9,5.5,0
4797,4797,3,3,6.0,0
4798,4798,2,2,0.5,1
4799,4799,3,2,4.5,0
4800,4800,4,1,2.5,0
4801,4801,3,1,3.0,0
4802,4802,3,3,4.5,0
4803,4803,5,4,6.5,0
4804,4804,5,4,6.5,0
4805,4805,3,6,3.0,1
4806,4806,1,10,2.5,1
4807,4807,2,3,2.0,0
4808,4808,5,7,3.5,1
4809,4809,5,5,3.5,0
4810,4810,2,0,2.0,0
4811,4811,4,6,2.5,1
4812,4812,5,8,8.0,0
4813,4813,2,5,-1.0,1
4814,4814,3,2,4.5,0
4815,4815,3,8,1.5,1
4816,4816,2,7,0.5,1
4817,4817,5,3,2.0,1
4818,4818,3,9,4.5,1
4819,4819,3,7,0.0,1
4820,4820,3,2,3.0,0
4821,4821,4,8,2.5,1
4822,4822,3,9,4.5,1
4823,4823,2,6,2.0,1
4824,4824,3,1,0.0,1
4825,4825,1,4,2.5,1
4826,4826,4,9,4.0,1
4827,4827,5,4,5.0,0
4828,4828,2,5,3.5,0
4829,4829,4,0,4.0,0
4830,4830,4,8,4.0,1
4831,4831,4,2,5.5,0
4832,4832,5,8,2.0,1
4833,4833,2,7,2.0,1
4834,4834,3,4,4.5,0
4835,4835,1,3,1.0,1
4836,4836,3,10,3.0,1
4837,4837,1,3,1.0,1
4838,4838,3,9,4.5,1
4839,4839,3,2,3.0,0
4840,4840,3,5,3.0,0
4841,4841,5,10,3.5,1
4842,4842,1,5,-0.5,1
4843,4843,5,10,5.0,1
4844,4844,2,2,5.0,0
4845,4845,1,8,1.0,1
4846,4846,4,9,2.5,1
4847,4847,1,4,-2.0,1
4848,4848,5,8,5.0,1
4849,4849,4,1,5.5,0
4850,4850,5,1,8.0,0
4851,4851,5,1,2.0,0
4852,4852,4,1,4.0,0
4853,4853,4,2,2.5,0
4854,4854,1,1,-2.0,1
4855,4855,2,8,3.5,1
4856,4856,5,9,2.0,1
4857,4857,3,2,4.5,0
4858,4858,3,1,6.0,0
4859,4859,4,10,7.0,0
4860,4860,4,4,4.0,0
4861,4861,5,7,5.0,0
4862,4862,2,5,5.0,0
4863,4863,3,6,0.0,1
4864,4864,1,4,2.5,1
4865,4865,4,3,4.0,0
4866,4866,3,0,4.5,0
4867,4867,1,6,1.0,1
4868,4868,3,8,6.0,0
4869,4869,5,5,5.0,0
4870,4870,5,0,8.0,0
4871,4871,4,0,4.0,0
4872,4872,1,5,1.0,1
4873,4873,4,2,4.0,0
4874,4874,2,3,3.5,0
4875,4875,1,5,2.5,1
4876,4876,2,7,2.0,1
4877,4877,5,9,3.5,1
4878,4878,3,7,0.0,1
4879,4879,3,8,1.5,1
4880,4880,4,6,5.5,0
4881,4881,3,7,3.0,1
4882,4882,5,3,5.0,0
4883,4883,5,1,8.0,0
4884,4884,1,7,1.0,1
4885,4885,4,10,5.5,1
4886,4886,5,1,2.0,0
4887,4887,3,5,1.5,1
4888,4888,2,3,3.5,0
4889,4889,2,10,2.0,1
4890,4890,3,4,4.5,0
4891,4891,5,10,3.5,1
4892,4892,4,2,2.5,0
4893,4893,2,5,2.0,1
4894,4894,2,1,2.0,0
4895,4895,5,0,5.0,0
4896,4896,2,2,2.0,0
4897,4897,5,9,6.5,0
4898,4898,2,3,5.0,0
4899,4899,1,0,1.0,0
4900,4900,1,1,1.0,1
4901,4901,2,1,2.0,0
4902,4902,5,9,5.0,1
4903,4903,3,1,0.0,1
4904,4904,2,4,2.0,1
4905,4905,3,0,3.0,0
4906,4906,4,0,1.0,1
4907,4907,3,3,4.5,0
4908,4908,1,6,1.0,1
4909,4909,5,3,8.0,0
4910,4910,3,0,1.5,0
4911,4911,4,8,2.5,1
4912,4912,5,1,6.5,0
4913,4913,1,2,1.0,1
4914,4914,5,9,5.0,0
4915,4915,4,3,4.0,0
4916,4916,3,1,6.0,0
4917,4917,3,8,4.5,1
4918,4918,1,0,1.0,0
4919,4919,3,6,6.0,0
4920,4920,1,4,-0.5,1
4921,4921,4,8,7.0,0
4922,4922,5,2,3.5,0
4923,4923,2,0,0.5,0
4924,4924,2,9,0.5,1
4925,4925,3,3,1.5,1
4926,4926,2,0,-1.0,1
4927,4927,2,0,2.0,0
4928,4928,1,1,2.5,0
4929,4929,5,3,6.5,0
4930,4930,2,4,-1.0,1
4931,4931,2,1,-1.0,1
4932,4932,2,4,2.0,1
4933,4933,5,9,2.0,1
4934,4934,4,8,2.5,1
4935,4935,5,5,3.5,1
4936,4936,3,8,4.5,0
4937,4937,2,4,2.0,1
4938,4938,3,4,1.5,1
4939,4939,1,6,1.0,1
4940,4940,2,2,2.0,1
4941,4941,1,2,-0.5,1
4942,4942,4,6,2.5,1
4943,4943,3,8,3.0,1
4944,4944,3,4,1.5,1
4945,4945,3,9,3.0,1
4946,4946,4,4,5.5,0
4947,4947,4,7,7.0,0
4948,4948,2,0,3.5,0
4949,4949,1,7,-0.5,1
4950,4950,2,10,2.0,1
4951,4951,1,6,2.5,1
4952,4952,3,1,3.0,0
4953,4953,2,0,2.0,0
4954,4954,3,1,3.0,0
4955,4955,2,6,2.0,1
4956,4956,4,2,4.0,0
4957,4957,5,5,2.0,1
4958,4958,1,10,2.5,1
4959,4959,3,8,1.5,1
4960,4960,4,3,5.5,0
4961,4961,5,6,8.0,0
4962,4962,1,2,2.5,0
4963,4963,2,2,2.0,0
4964,4964,5,7,3.5,1
4965,4965,2,1,5.0,0
4966,4966,2,9,5.0,1
4967,4967,4,5,4.0,0
4968,4968,2,10,2.0,1
4969,4969,5,9,3.5,1
4970,4970,3,5,6.0,0
4971,4971,2,5,-1.0,1
4972,4972,3,2,6.0,0
4973,4973,4,2,5.5,0
4974,4974,5,4,3.5,0
4975,4975,5,9,5.0,0
4976,4976,2,9,0.5,1
4977,4977,1,8,-0.5,1
4978,4978,3,7,4.5,0
4979,4979,2,6,3.5,1
4980,4980,2,7,0.5,1
4981,4981,5,0,5.0,0
4982,4982,4,8,4.0,1
4983,4983,3,8,3.0,1
4984,4984,4,4,4.0,0
4985,4985,1,9,4.0,1
4986,4986,3,6,6.0,0
4987,4987,4,0,4.0,0
4988,4988,3,7,4.5,0
4989,4989,3,2,1.5,1
4990,4990,2,3,0.5,1
4991,4991,2,5,2.0,1
4992,4992,2,4,0.5,1
4993,4993,2,3,-1.0,1
4994,4994,2,2,3.5,0
4995,4995,1,9,4.0,1
4996,4996,5,8,8.0,0
4997,4997,2,1,-1.0,1
4998,4998,1,0,1.0,0
4999,4999,4,0,1.0,1
5000,5000,2,6,2.0,1
