TR,TF,TTS,CD,CR,CG,SNO,RCR
1,3,4,1,3,0.10340714064070111,7,3
4,2,3,1,4,2.9769084716567065,42,5
5,5,2,4,3,1.1732215246208566,1,7
4,3,2,3,4,5.032278076315144,61,10
3,1,4,1,5,2.0063003442691443,26,9
4,2,4,5,3,6.010744406110565,3,3
3,5,5,5,5,1.4815000217346175,61,4
3,4,4,2,4,5.634779834809818,61,6
1,2,1,2,1,8.608264212635854,84,4
2,4,3,1,2,5.503389873396784,34,3
3,5,2,4,1,7.079605713018583,12,7
5,2,1,4,5,1.1788323491341979,53,4
1,1,2,5,2,5.241818183892978,1,2
1,5,1,1,2,7.123219258674778,25,8
3,1,4,4,1,6.708189351222024,81,2
1,3,5,4,5,4.296455146140255,61,4
2,3,2,2,5,3.5430967849448534,1,5
1,3,4,1,4,1.079968468881013,21,1
4,3,3,4,5,5.483552476604548,6,6
1,4,5,4,1,4.64380817778261,25,7
5,3,4,3,5,0.1781412981296393,53,5
3,4,3,5,2,4.610437641240984,25,8
4,3,4,2,1,5.486415756374186,7,10
5,2,2,1,1,6.551080157441401,1,1
3,2,4,4,4,4.433032160851726,100,9
5,5,5,1,1,3.31332061753273,42,10
1,1,4,2,3,5.491276985463946,61,8
1,1,3,5,5,0.38174087650298727,100,6
2,5,1,2,2,2.0689305928040724,16,9
1,4,1,5,4,9.342542162534606,7,9
2,5,5,3,5,1.9024400426853982,100,8
4,1,4,4,1,1.0528734046050758,6,7
4,3,5,3,1,6.48145983685481,61,9
4,5,4,3,2,9.808462976949968,38,5
5,2,4,1,5,7.73767974600079,7,3
2,4,4,3,1,7.419089973327115,25,5
5,2,5,3,1,1.8389688495761236,61,3
1,4,4,1,4,6.038722198475295,6,7
2,2,5,3,2,9.109634580109551,6,4
5,1,1,2,2,8.014792640918625,43,5
2,5,2,5,1,8.201526610805816,25,5
3,4,5,5,2,1.0350709471493635,19,2
4,2,2,4,3,9.516862009733286,208,2
1,3,2,5,3,3.777272033960636,6,2
4,3,1,1,1,0.6188921842419626,100,8
4,5,5,3,3,3.317313869053536,53,7
1,1,5,4,1,3.585464992082196,7,1
5,4,1,3,4,7.9580280990680565,38,4
2,2,1,4,5,7.448400640711802,7,4
4,4,5,2,1,4.3742254369634885,14,2
4,3,2,2,4,6.3733243007573925,61,9
2,5,2,5,1,6.051091592638719,25,8
2,1,1,4,4,5.370619783919101,1,10
4,5,2,1,3,6.4520039665481885,1,1
2,2,4,5,1,3.57233888608534,102,6
3,3,1,1,5,6.78884245761874,7,5
2,1,3,2,2,8.615164954125268,81,2
5,5,5,3,1,6.339845207886542,56,2
3,2,1,2,2,0.052662410218387024,28,10
4,4,2,4,2,3.4332805162742397,34,4
1,3,2,1,5,0.8621645859410876,84,3
4,1,2,3,5,2.9430721532034965,5,2
3,2,2,2,1,1.3842869025939164,100,5
3,3,5,2,1,3.3277319285194364,5,3
3,1,2,2,4,1.933662674417661,61,9
5,4,3,5,2,8.172255619820259,1,2
5,3,1,5,4,0.3165843987882011,7,7
4,4,4,1,1,9.383902707585515,56,1
1,3,2,1,2,4.067643308090094,25,10
2,2,1,1,3,9.706318090884116,28,6
2,1,3,5,2,6.659968848598288,42,6
1,2,3,3,5,4.639525106981637,25,7
2,4,1,1,5,3.4287604900336888,100,4
2,2,1,2,3,9.087605578614447,66,6
4,3,1,3,1,3.9868180141152845,7,10
5,2,5,1,1,2.8437430485617723,8,10
2,1,1,1,5,1.4683242451327205,16,9
1,2,4,3,4,9.668634756055898,15,6
4,2,5,3,4,8.04007502286917,19,3
3,3,1,2,1,0.32990412990561047,208,4
4,1,4,4,3,2.134432107763977,25,10
5,5,2,5,2,9.67795021835181,1,4
2,4,4,5,4,9.10875362756759,100,1
5,5,5,1,3,3.3633407593636697,1,10
2,4,3,1,5,8.675552535278593,100,8
5,3,5,3,5,8.978703981756281,61,3
3,1,5,3,1,6.234909243277402,6,1
5,4,3,5,2,3.41602750832073,1,7
3,4,5,3,2,0.06527568022676733,67,3
2,2,3,3,4,3.9764200531128227,208,2
1,5,5,3,4,7.919427220726134,16,10
5,2,5,5,4,0.48030906679779606,1,10
1,4,2,2,4,5.264456459421751,38,3
4,2,3,1,1,4.361871148225552,208,7
1,4,1,5,3,7.720147967433225,7,5
4,5,5,4,4,2.4888177478975635,38,5
2,3,1,4,2,6.386343009543577,42,5
4,1,3,4,2,6.059064625971969,53,2
2,5,2,4,1,8.018109298091405,15,9
4,3,3,1,5,1.3111343851883006,42,9
2,2,2,2,1,1.8524801187255258,6,6
5,4,3,1,3,0.8047746872154782,26,4
1,5,4,2,4,2.8844428610842368,25,3
1,5,2,5,4,0.10196455170192187,68,6
4,2,3,3,3,7.955426994102886,34,10
3,1,4,1,2,5.450087445110272,3,9
4,1,2,5,2,1.0951716002489698,6,6
4,5,4,1,5,1.633457918380955,7,4
1,2,4,5,5,8.990786535253278,26,9
3,5,1,5,2,5.208821759567139,84,6
3,3,5,2,4,5.089364818791822,38,8
3,5,2,1,3,5.992726594175303,6,1
2,4,5,5,3,3.6815516562659956,19,2
4,4,3,1,5,0.6032997093660708,25,3
4,4,5,4,3,0.7728731223700869,100,10
5,1,5,4,4,5.385978714422853,84,3
5,3,4,2,4,1.274111934208566,15,9
2,3,2,2,2,9.983771360095602,12,5
2,1,5,2,3,3.8789365241735063,21,7
1,1,1,3,5,6.933915982610187,1,3
5,1,4,5,1,1.8359087301171872,19,6
3,5,3,2,3,2.8608694432070694,3,7
2,2,1,2,5,6.916365322978498,61,8
3,3,5,3,2,2.805189942662867,53,1
4,5,5,3,2,0.940613897917838,19,10
1,4,1,4,1,2.1416538636021265,42,9
2,2,2,4,5,4.640680744787301,100,9
5,5,4,5,5,1.4138566209143022,16,4
5,1,3,4,5,5.555479152841971,7,1
1,5,5,4,2,3.599965687232146,42,7
2,5,4,5,1,9.82049071283022,208,9
3,2,3,4,1,5.564782631943126,1,7
2,4,5,5,1,7.384401191095213,42,5
4,5,2,2,4,2.306144834590901,25,9
5,5,5,4,4,2.5002883073438875,100,7
3,3,3,2,3,3.040546699482809,100,8
4,2,5,1,3,7.335336204331252,53,3
4,5,4,3,2,6.3962061316617635,38,7
5,3,2,2,4,5.555324783822955,7,8
2,4,2,3,1,4.147956326351748,28,10
4,1,4,2,5,1.1391758387974305,61,6
1,1,1,2,2,2.330119908755414,208,8
1,4,2,4,3,8.643370810928456,25,3
5,4,5,3,3,7.4477732667048535,1,2
2,5,2,2,2,0.9279179328862452,26,9
1,1,2,1,2,8.994425350161752,34,6
1,3,5,3,5,0.18343977934247024,100,5
1,5,5,3,4,5.089765146499747,16,4
2,4,2,3,5,2.9619132450390206,25,9
1,1,4,5,2,8.114097081489227,7,5
3,1,2,2,4,3.4054399642431985,61,3
4,4,4,1,2,7.686256935307112,56,8
4,4,4,5,2,3.527151144994516,61,3
2,1,2,1,5,6.962493779168999,13,10
1,1,2,2,1,6.593280980657311,84,9
2,3,3,3,4,5.775843999296529,28,9
5,1,2,2,2,7.937447306678579,81,9
5,5,1,1,3,6.996703907157325,5,7
4,1,1,2,3,9.37295100727455,100,3
5,5,3,2,1,4.377788650204022,25,10
5,3,3,5,1,3.487692729307467,19,4
1,4,2,4,4,0.31858889308827076,100,10
1,4,5,2,2,8.294652547290584,38,10
2,1,5,4,1,9.03171957124561,81,9
4,1,4,3,5,2.572671744323296,81,5
2,2,3,2,2,3.2634744288913184,42,10
2,1,5,3,2,1.390662088322444,81,4
1,4,3,4,5,4.818452601572934,53,10
5,2,5,5,2,8.9771987331989,19,3
2,5,2,2,5,1.2864903084083634,68,3
5,3,2,4,2,1.8109694473391669,7,2
3,2,1,5,4,9.422424000643865,10,7
3,5,2,1,3,3.2438942851659758,6,7
3,5,1,1,2,3.141354872732176,34,2
4,5,2,2,2,1.3514889948057696,25,6
1,1,4,5,3,5.603981471784012,7,1
2,3,4,4,3,9.497554331310212,21,1
5,2,4,2,4,2.992071365254075,208,2
1,3,1,5,4,1.960292150876216,100,10
4,5,1,4,2,8.120941919568065,53,10
4,5,1,3,4,1.0934367005696832,42,3
5,5,1,3,4,3.7310653418799387,81,2
5,1,1,1,2,5.378494654161368,61,1
2,4,5,3,4,1.9221026086823856,84,7
4,1,5,5,5,7.469323707908719,3,2
2,1,1,4,2,4.261880087398103,1,6
5,5,5,2,2,2.732257113188844,42,9
1,5,1,3,4,1.4369842762581264,81,7
2,1,5,5,2,5.576676771706218,6,2
3,4,3,4,2,4.437563841337679,7,9
5,4,5,3,5,3.5430973867010485,61,1
4,2,4,5,3,5.53358197191266,3,8
2,3,3,3,3,8.619824959697953,208,8
4,5,4,3,3,0.26009461490689945,100,9
5,1,2,4,3,3.7674662281084648,62,10
3,1,1,4,3,4.943437717089001,1,4
4,2,5,5,3,0.9860544066492083,1,2
3,1,4,4,3,1.7429913640510108,25,1
3,5,4,4,2,3.224596866853058,7,5
2,5,3,4,5,6.104543591179167,1,1
1,3,3,1,1,6.609575257207623,81,10
4,2,1,4,2,4.94644364118656,6,3
5,3,5,3,4,0.4582546769764484,62,7
5,4,3,3,3,0.5912530694178841,14,2
3,4,3,4,4,5.029602168481411,26,9
2,5,2,3,4,6.306410485624443,1,2
3,3,3,2,5,6.144359989278576,1,2
4,2,1,3,1,4.220944544280403,7,8
2,3,2,1,5,6.615719264589414,100,9
1,2,4,4,4,8.885584913505262,43,7
2,2,1,4,1,9.783606307500335,25,4
4,4,4,5,3,0.13125381530312175,1,1
5,1,3,4,3,3.618167147771124,6,10
2,3,2,4,2,9.727650820836221,1,4
1,1,2,3,4,9.584910596635494,38,9
2,2,5,4,4,3.9438901605973617,56,6
2,3,2,2,3,9.089267062242982,34,7
3,1,3,2,3,3.417218482648894,34,10
2,2,2,5,2,1.8544772827392841,1,2
2,1,1,1,1,2.4100469589281004,28,9
4,3,1,2,4,2.7853109145444965,84,1
1,3,3,3,2,6.4909333214692735,1,8
5,4,3,4,5,4.386796532092476,25,4
5,4,5,1,4,9.517698071106514,100,3
3,2,2,5,2,2.9912592882027464,1,1
1,2,4,3,1,6.710013919370673,28,3
3,3,5,1,3,2.3314710862126606,34,3
3,5,2,3,1,0.5880979598523761,21,10
4,4,3,1,5,3.9708088615668045,25,6
5,3,1,5,2,6.457984539766436,100,1
3,5,4,3,2,2.463636974619207,5,8
5,1,1,2,2,2.376801105248132,43,8
1,1,1,5,3,6.914333425780774,1,4
2,4,3,3,2,6.719821105058178,1,5
3,1,5,1,1,1.0124190010043965,42,5
2,2,3,3,3,3.5579011716237163,208,2
1,1,2,1,1,6.700710489750109,34,1
2,2,2,3,2,2.9661447744720126,42,10
4,2,1,5,2,1.368610834015025,6,6
1,5,2,1,4,8.548528627604155,81,5
2,2,2,4,4,3.0701810190155268,7,6
3,1,5,4,2,1.678587902472769,25,3
1,2,1,5,3,5.203853120702986,6,7
5,2,1,5,1,3.48306803143677,6,9
2,4,5,5,2,7.172137458896149,42,8
3,4,1,5,1,1.1105504865019944,84,9
5,3,3,4,3,7.266491497293495,102,9
3,1,5,1,1,4.543373683972526,42,2
4,1,3,5,1,7.138944668814593,53,8
4,5,4,1,1,9.183265912017847,81,3
4,4,3,2,1,8.275580217605523,1,3
5,4,3,1,4,0.3966219583043262,8,4
5,5,5,5,5,4.413443386054312,81,5
1,3,3,5,2,8.709116668420773,7,10
5,3,4,5,4,8.617172814839307,1,5
1,5,4,4,1,4.996923269164826,208,4
4,4,2,5,2,5.717803184303723,34,2
1,5,3,4,4,4.803465299884254,21,2
3,4,4,5,2,3.259014044791251,38,8
1,4,4,5,4,6.634457216460569,100,7
1,3,2,2,3,7.876107557760703,81,3
2,3,1,3,2,7.511439117380595,42,7
5,2,4,2,4,2.663873740419068,208,10
1,4,4,3,1,5.79120633325782,25,10
4,2,3,4,5,5.366596771603338,6,3
5,4,4,5,5,8.238681800586257,7,9
1,2,5,2,4,1.1795447395175973,61,5
3,5,4,1,5,1.8691941606273954,34,10
1,3,4,1,3,5.174396426103352,7,8
4,2,3,5,4,9.268723883082089,38,3
2,3,1,2,4,6.010318328587693,14,6
2,3,2,1,3,1.3655616635436807,3,7
4,5,5,2,1,6.890888011915038,19,8
1,2,5,5,2,9.604131617499098,7,6
3,2,1,5,3,1.936654669677429,1,4
5,1,1,4,4,6.147083739194858,208,7
3,2,1,3,2,3.3285541021271747,34,4
2,2,3,2,3,9.875862570338453,208,5
3,5,2,2,5,6.183040377160457,61,4
1,5,5,3,4,3.3656227214582657,16,5
4,2,1,5,4,5.10745108894978,84,5
3,1,3,3,5,6.2161366976486585,100,3
2,1,1,1,2,7.077782057623017,28,9
5,3,3,5,3,7.1898416388417274,19,8
1,2,4,2,2,8.047795183894342,28,8
4,5,5,1,2,6.323250048917334,21,5
2,4,1,3,2,3.5723572755757314,42,4
2,2,3,4,3,4.468214066334395,42,10
5,4,5,2,4,3.900528757213314,28,2
5,2,1,5,1,3.1692632518762345,6,6
5,3,1,1,3,5.7631830010526555,100,5
3,5,3,5,4,7.643303024248143,26,1
5,2,1,5,1,6.60926119008888,6,2
4,1,2,4,2,1.388481232565859,81,7
1,1,5,5,4,7.038824803597425,84,9
2,4,1,3,2,6.478663036522741,42,7
5,1,3,1,1,1.1346675321768762,34,3
1,2,4,1,1,4.824822364200977,25,7
5,1,5,2,1,6.066265842688781,84,6
2,4,3,2,2,0.14363423333963898,7,4
4,2,5,1,3,7.810891952828656,53,6
1,1,2,3,4,5.814016704328505,38,4
2,5,3,2,5,7.024442894187526,43,6
2,5,2,3,4,8.84038344429473,1,1
5,4,2,5,4,0.35152040568552034,68,8
5,5,1,1,4,3.670819587342643,1,8
3,2,3,4,1,5.008583662117866,1,4
2,4,4,1,3,8.005706417163317,19,6
4,4,2,4,3,4.199145778682248,81,1
4,5,3,5,1,7.308493227091847,1,10
3,5,2,5,4,9.788066828242926,7,7
4,4,4,3,3,6.755401035006456,100,7
3,2,3,4,5,4.2864594833022025,42,1
5,4,1,5,3,1.031292543002873,12,10
4,1,2,1,1,1.0663950317339665,1,10
1,2,2,1,3,3.9865121541452386,100,2
4,1,5,1,1,6.877101463437025,21,6
2,5,1,2,2,1.3270265265332237,16,9
3,5,2,5,3,6.914443885529944,25,6
2,4,5,5,3,4.809045836579532,19,2
4,3,2,5,1,6.556774751048797,100,7
4,2,2,4,2,6.1236434159140165,53,10
2,2,2,2,5,9.938742977326854,8,2
3,2,2,5,2,1.5360516682095826,1,8
5,2,1,4,2,6.400186368448533,25,8
4,4,4,2,4,6.069389794850233,3,3
1,4,2,1,4,1.833234946313137,16,10
3,3,3,5,4,5.837770682684632,56,2
2,5,1,5,5,3.5582393038816496,25,1
2,1,5,5,5,7.10606212360485,53,8
5,1,2,2,4,0.19421060832707226,100,6
3,2,5,1,3,4.712401368306118,38,1
1,5,5,2,4,6.5743385401788546,16,7
2,5,5,1,4,9.749281668692978,2,8
4,4,1,3,2,1.1504935925616833,28,4
1,4,5,2,4,1.487923230531265,56,6
3,5,1,3,5,5.897816615665077,34,5
2,5,5,4,3,2.3201460288414912,3,2
1,1,1,2,2,9.651013243872953,208,5
4,3,5,5,4,7.867831965652221,42,9
4,3,2,1,4,7.2999407831996646,21,7
4,2,2,1,3,4.714191688607039,61,1
3,3,1,5,5,2.7282060942829367,2,2
2,5,5,2,2,5.896744813504781,81,10
5,4,4,4,2,8.497005287598277,42,3
4,1,5,3,4,4.909839575889912,43,5
5,5,5,2,5,0.3755589466854736,25,6
1,2,5,4,4,6.792877094217723,14,5
1,2,3,5,1,7.58406231373709,1,5
2,5,5,2,5,3.039553775705879,12,1
4,3,4,4,4,2.168413889446276,19,6
5,1,4,1,1,8.009584945563336,29,2
4,4,4,3,4,3.6750997059570545,100,1
4,1,4,4,4,9.057904122806217,39,6
2,4,3,2,4,2.372704924098923,1,8
2,3,2,1,4,1.770506906395285,53,4
5,2,4,5,3,2.4997483356796044,1,9
3,5,5,1,2,4.958556213742695,84,8
2,2,4,2,2,2.3695117901630502,25,9
4,5,5,3,4,2.5644806286427624,38,1
3,2,1,1,3,7.757956482505199,81,6
5,1,5,3,5,7.654550218277587,81,2
5,4,4,5,2,1.5415069703051243,100,1
5,2,5,4,3,0.8629721875608298,19,4
3,4,1,2,2,1.5128019178605456,208,4
4,1,3,4,3,6.562835303465784,25,6
3,2,2,4,4,9.635706695341192,56,6
5,2,1,3,4,5.952920313284496,3,8
4,4,4,2,3,1.7702217622561378,100,3
4,4,4,4,1,3.2080185352461257,61,4
4,2,5,3,5,4.9165769346564385,81,9
2,3,3,3,4,2.5711052272056536,28,3
2,2,3,2,4,6.464667784930782,61,6
3,1,1,5,5,1.7747218759627714,61,9
1,5,4,2,4,2.3667947844978987,25,9
2,5,2,1,2,0.6244378177848575,208,10
3,2,4,1,5,1.5654158528740347,61,5
4,3,5,1,3,8.044690595639544,3,4
4,2,1,1,1,5.0177655574353555,100,2
3,4,5,4,4,2.1711604885881917,4,1
5,5,5,2,5,3.2096071952130742,25,3
2,5,5,4,1,1.187018646479182,100,2
3,2,4,5,1,8.457731962475982,25,7
4,3,5,3,4,9.603611175446957,19,8
3,3,1,4,4,8.340983452445075,28,4
2,4,5,1,2,4.9580310563436445,43,2
3,1,5,3,1,7.6349174512794535,6,9
5,2,5,1,3,6.126603698062919,100,5
3,1,3,1,5,7.707813620954896,53,1
5,3,5,5,1,0.7194954091558803,61,4
3,4,2,5,4,9.714987046913656,41,3
3,2,2,1,3,9.97041174311302,100,1
4,3,3,5,4,5.873124045175279,34,4
1,4,1,5,1,8.054073084107488,42,7
1,2,5,2,3,2.4062399197310502,42,4
4,5,1,2,5,5.7581872406197085,28,5
1,5,2,1,1,5.449310652876953,81,10
3,4,3,4,5,4.580455529684674,84,4
2,2,5,4,1,2.1094255318338284,7,5
3,5,5,5,4,5.09855652742596,43,2
1,2,5,4,3,7.498755197935992,42,2
4,2,4,3,4,9.249431647570564,25,10
5,3,4,1,1,0.11227790337403842,1,3
4,5,1,5,1,2.4833519290508166,53,10
4,4,4,2,2,1.4362145948583738,7,7
2,5,5,3,2,0.6895117621535474,100,6
1,4,3,2,4,9.947648227107384,100,5
4,5,3,5,5,7.441585233421028,81,10
3,2,2,5,4,2.3514213396283234,42,10
3,5,4,5,3,8.061690896976284,208,9
4,3,1,5,4,9.40707819479385,25,5
5,4,5,2,3,6.789159766905506,84,2
4,2,1,1,3,8.239675675985046,61,4
5,3,5,3,4,2.123057017520662,62,1
5,1,4,2,5,2.5967048792654577,19,3
3,2,1,4,4,0.9979636500605282,3,10
3,1,1,5,2,7.422715001823836,6,6
2,1,4,2,4,5.559356147027319,19,2
4,5,3,5,5,4.096840752973691,81,4
5,1,1,5,5,7.936390105639649,81,4
4,5,1,1,1,7.562485220804309,34,1
2,3,1,4,4,1.192509796215605,84,4
3,1,4,3,2,9.135613757195872,81,10
3,5,1,5,3,7.210380747541844,84,10
2,5,5,2,5,0.749741261673823,12,7
3,1,1,2,1,1.0941227407957788,6,2
2,2,1,3,4,1.1163936509161931,61,7
4,1,5,1,5,1.4119009873333999,34,5
2,5,3,1,5,4.889556153092921,100,1
4,3,3,3,5,0.825864885939106,1,1
4,4,2,1,1,7.501445829893313,1,9
2,5,2,2,3,0.2775971842667668,34,5
4,1,3,4,2,3.0457542365768955,53,5
5,4,4,3,5,7.69372775725965,7,1
5,5,5,1,3,6.165974712569304,1,6
5,4,4,3,5,8.608682430123595,7,6
5,2,3,1,2,1.7935253720396682,100,8
4,1,4,2,4,3.4008808023389046,61,9
3,5,4,5,5,9.287766918261209,34,10
1,2,2,4,4,7.716407174848325,56,7
2,4,2,4,3,3.12561797324617,4,8
3,3,4,5,2,6.288064485750554,102,7
4,2,3,4,3,2.6213356719665937,34,1
3,4,3,4,3,0.7333431402791124,7,3
1,2,3,2,5,3.7228129081064743,53,10
2,3,3,5,4,0.7427336659294781,6,6
5,3,1,5,3,5.203209409268414,100,4
3,2,5,1,3,9.835597864842734,38,6
2,1,2,3,4,7.601378802230182,61,5
5,5,2,3,4,6.812191102038023,6,7
4,1,1,1,4,7.570134345056036,100,3
2,2,3,3,3,2.7489860748846393,208,9
1,4,3,2,4,2.0025213846345546,100,5
2,2,1,1,4,1.112415763744975,61,10
1,2,1,5,2,9.536580882697196,25,4
3,5,1,5,5,2.736831465332228,61,5
3,2,2,3,2,4.283363227225367,1,5
4,1,4,1,2,3.963753739573048,43,2
4,3,3,4,3,1.584615606018196,34,6
1,5,4,3,3,1.5594463432580863,19,1
4,4,3,1,3,9.588904877773427,5,2
3,1,5,1,5,2.8109656734585564,84,10
5,2,2,1,2,4.099620228791132,1,1
3,5,5,5,1,8.095983311843074,21,2
3,4,2,3,2,5.668913395159747,53,6
5,1,3,4,4,4.973650142000948,7,2
4,1,4,3,5,5.934418807652663,81,4
2,4,4,2,2,6.464444013234051,100,3
5,4,2,2,1,0.48370318980477833,12,2
1,1,3,2,5,5.111385037246707,16,5
1,4,1,3,1,6.329802554442842,42,2
5,3,3,5,2,4.874272866477771,19,2
1,4,3,1,2,5.926608326063402,34,1
2,1,2,5,5,0.09497117949755496,61,9
1,2,2,4,1,8.0187597123914,25,1
1,3,4,3,1,8.610607508488526,61,9
5,1,1,3,4,7.793015744778167,39,9
5,1,5,3,2,5.600933324668079,6,4
5,5,5,4,2,7.201743678202678,100,5
5,2,2,3,4,2.853314611177673,66,10
5,2,3,1,2,2.9229727654643134,100,6
4,2,4,2,1,4.1689790950826024,81,8
1,3,1,4,2,0.8083939909347215,25,1
2,4,3,4,5,4.496566354309736,84,5
4,4,3,4,4,4.178448245770287,81,1
1,1,3,1,5,1.1469469213744032,34,2
5,3,1,1,1,3.915354646049851,81,7
5,2,2,4,5,7.995199987472908,34,7
2,2,2,3,5,9.510775675317474,1,4
1,2,3,2,1,6.268602546858938,81,7
3,1,1,1,2,9.22754932425833,208,8
2,3,2,2,4,3.328333246827855,61,1
5,5,1,3,4,0.8067228128272441,81,2
3,5,3,1,3,8.68174094264052,3,6
5,1,5,4,4,2.6276249960734566,84,6
1,4,2,3,1,8.717934532636006,100,10
2,2,2,5,5,5.9252139595769115,10,5
2,5,5,3,2,7.035595520195905,100,7
1,1,5,1,3,7.8901123613496384,43,9
3,4,4,4,4,6.779049679158444,100,3
5,3,1,4,2,3.2743949067586597,7,7
1,4,3,3,2,3.9964656658299926,124,3
2,3,3,5,2,7.122587641958288,7,1
3,2,4,3,5,6.272804343410768,14,1
1,2,3,4,2,1.3790424779844646,1,8
5,5,2,3,3,0.8829245256801332,25,8
5,4,2,3,4,4.586602926127798,38,4
3,4,3,3,5,8.792356292992032,53,5
1,1,2,4,3,2.2581454908369136,61,2
4,3,4,5,3,6.200165531706855,19,8
5,4,2,3,1,8.1922053239227,100,6
5,1,1,2,1,1.7180381253189658,43,3
1,5,4,3,2,9.816227562486016,19,8
1,3,1,2,1,3.011596174808119,6,4
3,5,1,3,2,0.8339496944492164,12,6
5,3,2,4,1,5.4004685958560295,100,6
4,1,2,3,4,0.5048980730128028,29,2
2,1,4,5,1,6.702561052254051,3,6
1,2,3,4,5,8.9591386602815,19,5
1,2,5,3,5,9.485773617421874,3,7
2,2,3,2,5,9.43314219102244,56,10
5,3,4,1,4,9.964126139896143,7,3
1,3,4,4,5,3.157110629490143,9,6
1,4,2,3,5,9.972128314025287,3,9
4,5,4,3,2,1.1149761784089174,38,3
5,2,5,1,2,9.660559059181784,8,8
3,3,1,4,1,4.944909232215528,7,8
5,5,4,2,1,6.078949584001052,53,2
3,2,1,1,4,6.536721263818681,61,4
3,1,4,3,1,4.16131509217302,81,4
2,1,3,4,1,5.797920517450965,3,1
2,4,4,4,2,6.650166919716385,25,4
3,3,5,3,3,3.8992885109896678,53,2
4,2,5,2,4,8.601473599461203,19,1
1,2,1,2,1,9.86741887585115,84,3
4,2,1,4,4,6.359584767289116,84,8
1,2,2,5,4,9.272326574008307,61,9
4,3,1,2,2,3.7895420036565586,38,6
5,4,1,2,5,7.5759373083297055,14,8
4,3,4,1,1,2.593479550440556,5,3
5,4,3,2,4,7.760020283367808,34,5
3,2,5,2,3,6.041621142793394,26,6
2,5,5,2,3,5.116317588059002,7,5
2,4,4,5,1,0.5409446552667307,25,4
4,5,2,3,1,3.545016112678039,25,9
5,5,5,2,5,6.362963256586554,25,3
4,4,3,5,3,4.908466072285952,1,3
3,3,4,5,3,8.611476275487892,19,2
1,1,2,2,4,1.022666005101045,34,5
3,3,3,4,4,6.078086758622849,1,6
5,2,1,4,4,6.487026552654262,2,7
3,2,2,3,3,4.340756406014784,34,10
4,1,2,2,4,6.513913271213621,43,7
2,2,4,2,2,4.362135027335401,25,2
2,2,4,4,4,9.494337998180123,43,6
1,2,1,1,3,7.241454371256621,10,8
4,1,1,4,4,8.143121853379547,25,7
1,5,1,1,2,7.763303923810181,25,3
2,3,3,1,1,7.711673549077589,43,6
3,4,5,1,3,9.248637749706326,25,10
3,2,1,1,3,4.5031550067192985,81,2
1,3,1,5,2,5.784619141452906,29,8
5,3,1,5,1,8.703573758290457,7,4
3,4,1,4,3,7.602127557612559,61,5
4,2,3,4,3,0.9219892688497211,34,8
3,1,4,1,2,5.884033335598606,3,1
4,2,1,3,2,4.861817086628449,6,7
4,5,1,5,2,2.68050407278397,84,4
2,3,2,3,5,2.602998611220383,8,1
2,1,3,5,1,0.38206074645249943,42,2
5,4,1,4,4,8.14944317496938,7,1
2,4,2,1,1,5.589787825333148,84,1
2,4,3,2,1,3.1790418919306984,7,9
4,3,4,3,2,9.7865314427079,61,10
5,4,4,1,1,8.98227194255805,12,8
5,1,5,5,1,7.198929606004749,1,5
3,4,5,5,1,3.7718629927671365,19,4
5,1,5,1,5,8.532082269700375,5,5
2,4,3,1,4,6.2086282647849735,100,2
2,5,1,5,3,6.212909335572867,25,1
1,5,1,3,3,2.370735465547126,38,1
2,3,5,1,2,3.6822114801482977,208,3
5,5,2,5,1,5.837063751282663,1,7
3,5,4,3,2,2.8513082170681923,5,8
4,1,1,4,1,1.0495113146825774,53,9
5,4,3,5,1,7.117949261282131,100,8
1,1,1,2,2,8.992367980788437,208,9
2,3,2,3,4,4.097150346982036,28,8
4,3,4,3,3,7.433273874113131,61,6
5,3,2,3,1,6.879647021707273,100,2
3,1,5,2,3,9.81821188965666,26,4
4,3,4,4,4,3.1931822430779166,19,4
5,1,1,3,1,9.550961708344994,81,2
2,2,1,4,3,7.634340173861808,40,10
4,3,5,4,5,0.9408784833108452,81,3
3,3,3,3,5,9.671590571674692,43,5
4,4,4,4,2,4.393683245244697,61,5
4,5,3,1,1,3.8337009357560117,6,9
4,3,2,3,2,4.823463094928849,7,10
2,1,2,1,4,9.284296192135574,19,6
3,2,4,5,4,3.219994803118605,42,4
4,3,1,1,1,8.172892213951021,100,10
5,4,5,1,4,2.725767912664483,100,7
4,3,2,4,4,9.368474466666072,61,5
4,3,1,1,5,3.8422419536507135,42,9
4,2,2,1,1,8.214208270126333,61,7
3,3,4,5,4,0.23695704269965812,19,1
5,5,2,5,1,2.035958916788231,1,10
3,5,2,4,5,8.23486788906204,43,9
2,1,3,2,4,9.34353107478098,43,2
1,5,3,2,4,6.148646823728102,81,8
2,3,4,3,4,4.884367308467182,84,7
5,5,3,3,1,6.785648313759932,25,6
5,2,1,3,2,8.083376935872632,25,3
3,5,3,5,2,1.3054847786041113,38,6
1,3,2,2,2,0.8964779244614796,40,2
1,5,5,2,3,9.761831850429601,42,9
2,5,2,3,1,3.8731719059119554,15,1
1,1,3,5,2,3.4034679211886534,7,1
4,3,1,2,2,5.885845658499238,38,9
4,5,2,1,4,0.9327260030633455,25,9
5,2,2,1,2,3.374135233261538,1,6
1,5,1,4,5,5.64134486100296,25,1
2,4,1,1,2,2.67047070211176,84,10
5,3,2,1,1,6.229716812728081,81,5
